link,abstract
/doi/10.1287/mnsc.1080.0911," Can investors with incorrect beliefs survive in financial markets and have a significant impact on asset prices? My paper addresses this issue by analyzing a dynamic general equilibrium model where some investors have rational expectations, whereas others have incorrect beliefs concerning the mean growth rate of the economy. The main result is that an investor can survive if and only if he has the lowest survival index, which is a function of his belief accuracy, patience parameter, and relative risk aversion coefficient. If preferences are held constant across all investors, then those with incorrect beliefs cannot survive in the limit, although calibrations reveal that the selection process is excessively slow. However, if preferences vary across investors, even slightly, it becomes possible for an irrational investor to dominate the market even if his beliefs persistently and substantially deviate from the truth."
/doi/10.1287/orsc.2018.1202," As the economy becomes more information based, firms are increasingly using crowdsourced public goods as inputs for innovation and production. Counterintuitively, some firms pay their employees to contribute to the creation of these goods, which can be used freely by their competitors. This study argues that such firms learn by contributing as they receive feedback from the crowd of more experienced users and are therefore able to better capture value from using the goods. Data on firm contributions to open source software (OSS), an important crowdsourced public good, is used to test the theoretical predictions. Using matching and panel data methods to help address endogeneity concerns, this study shows that contributing firms capture up to 100% more productive value from usage of OSS than their free-riding peers. Furthermore, this paper examines what types of contributions are most beneficial and in what technological environments such learning can best be applied."
/doi/10.1287/mnsc.2020.3910," To prevent the spread of an infection, an organization obeys social distancing restrictions and thus limits the number of its members physically present on a given day. We study rotation schemes in which mutually exclusive groups are active on different days. The frequency of rotation affects risk over the duration of diffusion prior to the time the organization is able to react to the infection. If this reaction time is speedy, then such risk is undesirable because prevalence is initially convex in time. In this case, frequent rotation acts as insurance against exposure-time risk and is optimal. Infrequent rotation becomes optimal if the organization reacts slowly. Cross-mixing of the rotating subpopulations is detrimental because it increases contacts between sick and healthy individuals. However, the effect of mixing is small if the terminal prevalence is low in the absence of mixing. This paper was accepted by Joshua Gans, business strategy."
/doi/10.1287/mnsc.2020.3920," Entrepreneurs must choose between alternative strategies for bringing their idea to market. They face uncertainty regarding both the quality of their idea as well as the efficacy of each strategy. Although entrepreneurs can reduce this uncertainty by conducting tests, any single test conflates the signal of the efficacy of the particular strategy and the quality of the idea. Resolving this conflation requires exploring multiple strategies. Consequently, entrepreneurial choice is enhanced by finding ways to lower the cost of testing multiple strategies, receiving guidance as to the types of tests likely to reduce signal conflation, and optimally sequencing tests based on previous beliefs. This creates a role for judgment that may be provided by trusted third parties such as mentors and investors. We hypothesize that institutions that lower the cost of transmitting and aggregating judgment spur entrepreneurial performance. This paper was accepted by David Simchi-Levi, Special Section of Management Science: 65th Anniversary."
/doi/10.1287/isre.11.2.105.11780," Prior research has generated considerable knowledge about the design of effective IT organizational architectures. Today, however, increasing signs have accumulated that this wisdom might be inadequate in shaping appropriate insights for contemporary practice. This essay seeks to direct research attention toward the following question: How should firms organize their IT activities in order to manage the imperatives of the business and technological environments in the digital economy? We articulate the platform logic as a conceptual framework for both viewing the organizing of IT management activities as well as for framing important questions for future research. In articulating this logic, we aim to shift thinking away from the traditional focus on governance structures (i.e., choice of centralized, decentralized, or federal forms) and sourcing structures (i.e., insourcing, outsourcing) and toward more complex structures that are reflective of contemporary practice. These structures are designed around important IT capabilities and network architectures."
/doi/10.1287/mnsc.2020.3645," Using a multitier mapping of supply-chain relationships constructed from granular global, firm-to-firm supplier–customer linkages data, we quantify the degree of financial risk propagation from the supply network beyond firms’ direct supply-chain connections and isolate structural network properties serving as significant moderators of risk propagation. We first document a baseline fact: a significant proportion of tier-2 suppliers are shared by tier-1 suppliers. We then construct two simple metrics to capture the degree of tier-2 sharing and disentangle its effect from tier-2 suppliers’ own risks. We show that the focal firms’ risk levels are significantly related to the proportion of shared tier-2 suppliers in their supply network, and the effect becomes monotonically stronger as their tier-2 suppliers become more highly shared. Finally, we uncover causal relationships behind these associations using a new source of exogenous, idiosyncratic risk events in an event study setting. We show that, as tier-2 suppliers are impacted by these events, focal firms experience negative abnormal returns, the magnitude of which is significantly larger when the impacted tier-2 suppliers are more heavily shared. Overall, our study uncovers the subtier network structure as an important risk source for the focal firm, with the degree of tier-2 sharing as the main moderator. Our results also provide the microfoundation for a common structure in idiosyncratic risks and suggest the importance of incorporating the effect of subtier supply network structure in the portfolio-optimization process. This paper was accepted by Vishal Gaur, operations management."
/doi/10.1287/inte.1060.0274," The United States Commercial Aviation Partnership (USCAP), a group of government and industry stakeholders, combined several operations research methods in an analytical process and model that encompasses the US commercial aviation industry, including travelers, airlines, airports, airline and airport suppliers, government agencies, and travel and tourism entities. With input from these stakeholders, the model, combining system dynamics and econometrics, evaluates the effects of proposed security measures over 25 years. It enables all stakeholders to share a common understanding of these effects and helps government decision makers to improve security without undue and unforeseen operational and economic impact. The model uses linear and nonlinear programming, single and multivariate regression, system dynamics, econometrics, and Monte Carlo simulation. Since 2004, the government has considered the model results in determining policies for screening and credentialing airport employees, screening passengers and cargo, determining security staffing levels, and charging security fees. All participating stakeholders reviewed each analysis for acceptability. Based on the model’s success, they envision extending its use to include nonsecurity policy issues. September 11, 2001, the day commercial airplanes became weapons of mass destruction, is personal to many of us and has changed our perspectives on our lives and our world. The official death toll in the attacks was 2,986, including the airline passengers and airline crew members, workers and visitors in the World Trade Center and the Pentagon, the police and firefighters, and the 19 hijackers. The US Federal Aviation Administration (FAA) halted all flight operations at the nation’s airports for the first time in US history and swiftly grounded the approximately 5,000 commercial aircraft that were in flight. Only military aircraft were flying over the US for the rest of that and the next few days. The events of that day left the airline industry and its supporting companies financially devastated."
/doi/10.1287/mnsc.2014.2003," This paper examines voluntary disclosures in a repeated oligopoly and their association with price-setting behavior and industry profits along industrial fluctuations. The analysis focuses on the collectively optimal equilibrium among oligopoly firms. We show that, in industries that are highly concentrated or feature low cost of capital, nondisclosure is prevalent and results in stable product prices and high profit margins. Otherwise, firms may selectively disclose to soften competition in the product market. Under partial disclosure, firms withhold information during sharp industry expansions or declines. Consequently, the disclosure policy dampens the dissemination of shocks to the industry. This paper was accepted by Mary Barth, accounting ."
/doi/10.1287/opre.2016.1565," We consider a family of discrete time multihop switched queueing networks where each packet moves along a fixed route. In this setting, BackPressure is the canonical choice of scheduling policy; this policy has the virtues of possessing a maximal stability region and not requiring explicit knowledge of traffic arrival rates. BackPressure has certain structural weaknesses because implementation requires information about each route, and queueing delays can grow super-linearly with route length. For large networks, where packets over many routes are processed by a queue, or where packets over a route are processed by many queues, these limitations can be prohibitive. In this article, we introduce a scheduling policy for first-in, first-out networks, the ProportionalScheduler, which is based on the proportional fairness criterion. We show that, like BackPressure, the ProportionalScheduler has a maximal stability region and does not require explicit knowledge of traffic arrival rates. The ProportionalScheduler has the advantage that information about the network’s route structure is not required for scheduling, which substantially improves the policy’s performance for large networks. For instance, packets can be routed with only next-hop information and new nodes can be added to the network with only knowledge of the scheduling constraints."
/doi/10.1287/mnsc.44.6.812," This paper argues that it is wrong to require that regressing the outputs of a trace-driven simulation on the observed real outcomes should give a 45° (unit slope) line through the origin (zero intercept). This note proposes instead an alternative requirement: the responses of the simulated and the real systems should have the same means and the same variances. To test statistically whether this requirement is satisfied, a novel procedure is derived: regress the differences between simulated and real responses on their associated sums, and test whether the resulting intercept and slope are both zero. This novel but simple test assumes identically, independently, and normally distributed outputs of the real system and the simulated system. The old and the new procedures are investigated in extensive Monte Carlo experiments that simulate M / M /1 queueing systems. The conclusions are: (i) the naive intuitive test rejects a valid simulation model substantially more often than the novel test does; (ii) the naive test shows “perverse” behavior within a certain domain: the worse the simulation model, the higher its estimated probability of acceptance; and (iii) the novel test does not reject a valid simulation model too often (its type I error probability is correct), provided the queueing response is transformed appropriately to obtain (nearly) normally distributed responses."
/doi/10.1287/isre.2019.0873," The underlying premise of referral marketing is to target existing, ostensibly delighted customers to spread awareness and influence adoption of a focal product among their friends who are also likely to benefit from adopting the product. In other words, referral programs are designed to accelerate organic word-of-mouth (WOM) exposure using financial incentives. This poses a challenge, in that it mixes an intrinsically motivated process (stemming from the desire to share a customer’s delight with a product or a service) with an extrinsic trigger in the form of a financial incentive. Prior research has shown that mixing intrinsic and extrinsic motivations can lead to suboptimal outcomes, which, in turn, presents a conceptual dilemma in the design of referral programs. In this paper, we demonstrate how firms can benefit from framing calls-to-action for referral programs in such a way as to move closer to the original intent of organic, intrinsically motivated WOM marketing and yet at the same time reap the benefits of using a financial incentive to increase referral rates. In particular, given a fixed incentive scheme, ceteris paribus , we show the efficacy of a prosocial call-to-action over some of the more commonly used calls-to-action observed in practice. We posit, and causally demonstrate via a large-scale randomized field experiment involving 100,000 customers, that an intrinsically prosocial element in framing the call-to-action to initiate the referral process is a necessary condition for success. When contrasted with egoistic and equitable framing of calls-to-action, the prosocial framing yields a significantly higher propensity to initiate a referral, as well as a significantly higher number of successful referrals. Additional mechanism-level analysis that interacts the treatments with customer characteristics such as repeat purchase, net promoter score, and time since last purchase, an additional field experiment with more attractive referral reward and an Amazon Mechanical Turk experiment confirm the importance of an altruistic element in generating a higher quality of advocacy and reducing referral frictions. Subjects in the prosocial group report lower levels of guilt associated with sending a referral and are more able to identify family and friends’ benefit as a motive for sharing referrals and therefore are more selective in sharing the referral message."
/doi/10.1287/serv.2014.0086," Information-intensive service (IIS) is a type of service in which information interactions have the most effect on service value creation. Recent innovations of information and communication technology have created various types of IISs, and the literature argues that IIS should be a research priority in this information economy. This research proposes a new service blueprinting framework specialized to IISs, called the Information Service Blueprint. The framework user can succinctly capture the big-picture and key points of the complex IIS process in question by blueprinting an IIS. The Information Service Blueprint has served as a basis for blueprinting IISs in IIS design projects with industry and government. An experiment to compare the Information Service Blueprint with the conventional service blueprint also confirms its utility for blueprinting IISs. This research would serve as a basis for analyzing and designing IISs."
/doi/10.1287/mnsc.2015.2181," This paper examines the performance of new online lending markets that rely on nonexpert individuals to screen their peers’ creditworthiness. We find that these peer lenders predict an individual’s likelihood of defaulting on a loan with 45% greater accuracy than the borrower’s exact credit score (unobserved by the lenders, who only see a credit category). Moreover, peer lenders achieve 87% of the predictive power of an econometrician who observes all standard financial information about borrowers. Screening through soft or nonstandard information is relatively more important when evaluating lower-quality borrowers. Our results highlight how aggregating over the views of peers and leveraging nonstandard information can enhance lending efficiency. This paper was accepted by Amit Seru, finance."
/doi/10.1287/opre.2016.1490," We study decentralized markets involving producers and consumers that are facilitated by middlemen. We do this by analyzing a noncooperative networked bargaining game. We assume a complete information setup wherein all the agents know the structure of the network, the values of the consumers, and the transaction costs involved but allow for some search friction when either producers or consumers trade with middlemen. In such a setting, we show that sunk cost problems and a heterogeneous network can give rise to delay or failure in negotiation, and therefore reduce the total trade capacity of the network. In the limiting regime of extremely patient agents, we provide a sharp characterization of the trade pattern and the segmentation of these markets."
/doi/10.1287/orsc.2013.0871," We apply the exploitation/exploration dichotomy faced by organizations in business strategy to the decisions of individual executives as to whether to continue in their current organization and exploit career opportunities there or explore new ones through the avenue of job search. Specifically, we observe whether executives pursue offers from an executive search firm to be considered for positions at other organizations. Insights from the multi-armed bandit problem help explain who searches and who does not, focusing on the structural attributes of each individual’s situation. Individuals are more likely to search where their current roles are less certain and where broader career experience makes search more useful because the array of possible opportunities is greater. The results also shed light on the operations of executive search firms, who are central actors in executive careers."
/doi/10.1287/mnsc.2018.3196," When complex procurement projects are conducted, it is often not possible to write complete contracts. As a consequence, the relationship between buyer and supplier is important for the success of the project. In this paper we investigate the claim that auctions in procurement can be detrimental for the buyer–supplier relationship, which is in line with the observation that reverse auctions are less frequently conducted if projects are complex. A poor relationship can result in a decrease in trust on the part of the buyer during the sourcing process and an increase in the supplier’s opportunistic behavior following sourcing. We consider a setting in which the winning supplier decides on the level of quality to provide to the buyer, and we compare a standard reverse auction and a buyer-determined reverse auction, both analytically and in the laboratory. We find that the buyer-determined reverse auction can perform better than the standard reverse auction from both the buyer’s and the suppliers’ perspective. In a buyer-determined reverse auction, it may be optimal for the buyer to select the supplier who submitted a higher bid, which may in turn induce this supplier to deliver higher quality. Standard auctions, however, yield lower prices but reduce cooperation. The degree of trust, as reflected by a larger number of transactions and a higher average efficiency of trade, is significantly higher in buyer-determined reverse auctions. Theoretical reasoning based on other-regarding preferences organizes our data well. This paper was accepted by Serguei Netessine, operations management."
/doi/10.1287/inte.2018.0942," Omnichannel distribution, which blends brick-and-mortar retailing and e-commerce, is a key challenge for today’s supply chains. In this paper, we report on a study to design an omnichannel distribution system for Total Hockey, a growing U.S. sporting goods retailer in a competitive environment. Management strongly believes that e-commerce success will depend on high service levels characterized by one- or two-day delivery and initially thought that a new omnichannel warehouse located on the East Coast could support its expansion plans. To study the situation, we developed a profit-maximizing optimization model for locating omnichannel warehouses that supports both e-commerce and store shipments. The model uses estimates of e-commerce demand by metropolitan statistical area (MSA) across the United States, while incorporating management’s sales expectations regarding the value of high service levels, e-commerce sales lost to competitors’ stores, and reverse cannibalism from Total Hockey’s own retail stores. Multiple warehouse sizes allow modeling of nonlinear inventory costs. The facility-location optimization model allows exploration of multiple solutions and an assessment of the impact of higher service levels. The results of the study were contrary to management expectations and suggested a significant redesign of the distribution system. We report results for several analyses, implementation details, and managerial insights for omnichannel distribution."
/doi/10.1287/trsc.2019.0928," This paper studies the economic desirability of unmanned aerial vehicle (UAV) parcel delivery and its effect on e-retailer distribution networks while taking into account technological limitations, government regulations, and customer behavior. We consider an e-retailer offering multiple same-day delivery services including a fast UAV service and develop a distribution network design formulation under service-based competition where the services offered by the e-retailer not only compete with the stores (convenience, grocery, etc.) but also with each other. Competition is incorporated using the multinomial logit market share model. To solve the resulting nonlinear mathematical formulation, we develop a novel logic-based Benders decomposition approach. We build a case based on New York City, carry out extensive numerical testing, and perform sensitivity analyses over delivery charge, delivery time, government regulations, technological limitations, customer behavior, and market size. The results show that government regulations, technological limitations, and service charge decisions each play a vital role in the future of UAV delivery."
/doi/10.1287/mnsc.2018.3248," We analyze a general equilibrium model in which financial institutions generate endogenous systemic risk. Banks optimally select correlated investments and thereby expose themselves to fire-sale risk so as to sharpen their incentives. Systemic risk is therefore a natural consequence of banks’ fundamental role as delegated monitors. Our model sheds light on recent and historical trends in measured systemic risk. Technological innovations and government-directed lending can cause surges in systemic risk. Strict capital requirements and well-designed government-asset purchase programs can combat systemic risk. This paper was accepted by Gustavo Manso, finance."
/doi/10.1287/mnsc.48.7.834.2816," In this paper, we analyze the variance of accounting profitability among a broad cross-section of forms in the American economy from 1981 to 1994. The purpose of the analysis is to identify the importance of year, industry, corporate-parent, and business-specific effects on accounting profitability among operating businesses across sectors. The findings indicate that industry and corporate-parent effects are important and related to one another. As expected, business-specific effects, which arise from competitive positioning and other factors, have a large influence on performance. The analysis reconciles the results of previous studies by exploring differences in method and data. We also identify the broad contributions and limitations of the research, and suggest avenues for further study. New approaches are necessary to generate significant insights about the relationships between industry, corporate-parent, and business influences on firm profitability."
/doi/10.1287/mnsc.38.8.1154," This is a study of the economic behavior of vendors of service in competition. A simple model with two competing exponential servers and Poisson arrivals is considered. Each server is free to choose his own service rate at a cost (per time unit) that is strictly convex and increasing. There is a fixed reward to a server for each customer that he serves. The model is designed to study one specific aspect of competition, namely, competition in speed of service as a means for capturing a larger market share in order to maximize long-run expected profit per time unit. A two-person strategic game is formulated and its solutions are characterized. Depending on the revenue per customer served and on the cost of maintaining service rates, the following three situations may arise: (i) a unique symmetric strategic (Nash) equilibrium in which expected waiting time is infinite; (ii) a unique symmetric strategic equilibrium in which expected waiting time is finite; and (iii) several, nonsymmetric strategic equilibria with infinite expected waiting time. An explicit expression for the market share of each server as a function of the service rates of the two servers is also given."
/doi/10.1287/serv.2013.0060," The transition to a service economy through the transformation of social structures has become a global phenomenon that affects research and development (R&D) organizations. However, the innovation and R&D management literatures are mainly rooted in product development based on technological trajectories, which is not necessarily applicable to services. To fill this gap, the field of service marketing has introduced the service-dominant logic perspective, which does not separate services from goods. This paper proposes a new R&D model focusing on value cocreation through the study of a technology-based R&D unit in the information technology company. A set of hypotheses was developed and tested using data from R&D activities related to service innovation projects. The findings suggest that the technology developed through R&D contributes to value cocreation interactions between the R&D organization and the customer, which are facilitated by mutual organizational understanding. They also contribute to the discovery of research themes. The result is the emergence of a new type of service-oriented researcher who focuses not only on creating new technologies and adapting them to the customer site but also on discovering research themes by broadening the scope of research to the creation of new service systems. The managerial implications and limitations of these findings are discussed."
/doi/10.1287/mnsc.13.1.22," The decision of a company in the selection of a technological business area to exploit is a difficult one to make because of the many complex factors involved and the uncertainties of predicting future events. To assist the management decision processes, a mathematical model is developed which relates the many factors such as company capability, time, market, competition, investment and costs to the expected economic gain over time. The basis of the model presupposes that the markets of interest are composed of many product areas in which companies will compete for a share. Thus, the model is concerned with two opposing forces (competition versus the company) trying to penetrate the same available product area simultaneously over a given time period. In addition to the model formulation several basic types of markets are analyzed as to their effect on the various economic factors. Also, the effect of the investment program in the market penetration is exhibited as well as the effect of loss in market shares on the maximum economic gain."
/doi/10.1287/serv.2016.0162," Our aim in this paper is to develop a specialized model of service engagement in the design of services. We build on some widely accepted constructions of service science that have appeared in the literature to produce a model that is relevant and useful in our context: technology-enabled services. We do this by conducting a field study in the telecommunications industry in a developing economy. We believe that this context is important to study due to the rapidly increasing rate of design and delivery of such services in emerging economies. By integrating existing frameworks and incorporating the results from our own findings, we present an experience-based service system model that explicitly includes consumer participation in the service design process. The main outcome of our data analysis is the characterization of the multidimensional nature of services based on three different ontological frameworks from the literature. Our model of service engagement does not devalue any of the earlier models; however, it provides a holistic understanding of services research especially around interactions and technology-enabled service design. Our model has the potential to advance service science research in an integrated and applied manner."
/doi/10.1287/opre.7.2.145," It is shown that common-stock prices, and the value of money can be regarded as an ensemble of decisions in statistical equilibrium, with properties quite analogous to an ensemble of particles in statistical mechanics. If Y = log e [ P ( t + r )/ P 0 ( t )], where P ( t + r ) and P 0 ( t ) are the price of the same random choice stock at random times t + r and t , then the steady state distribution function of Y is , which is precisely the probability distribution for a particle in Browman motion, if σ is the dispersion developed at the end of unit time. A similar distribution holds for the value of money, measured approximately by stock-market indices. Sufficient, but not necessary conditions to derive this distribution quantitatively are given by the conditions of trading, and the Weber-Fechner law. A consequence of the distribution function is that the expectation values for price itself ℰ( P ) = ∫ 0 ∞ P φ( Y )( dY / dP ) dP increases, with increasing time interval τ, at a rate of 3 to 5 per cent per year, with increasing fluctuation, or dispersion, of P . This secular increase has nothing to do with long-term inflation, or the growth of assets in a capitalistic economy, since the expected reciprocal of price, or number of shares purchasable in the future, per dollar, increases with τ in an identical fashion."
/doi/10.1287/serv.2015.0103," Although services are often defined as co-productive of value, the concept of value is often difficult to measure. Yet measuring value is not necessarily a prerequisite for service process improvement. In this paper, we propose a general framework for the modeling and analysis of services with co-production. The framework identifies three major process stages: (i) the production stage, which involves co-production, (ii) the output sharing stage, and (iii) the consumption stage. Value realization and distribution depends on all three stages. Using our framework, we argue that process improvement efforts may often shift away from value measurement to focus on more actionable levers such as the co-production process, the rules of operation, and sharing rules. Furthermore, we use our framework to discuss a broader perspective on value measurement, the application of the gap quality model to co-productive process management, the distinction between products and services, and the impact of information and communication technologies on service processes."
/doi/10.1287/opre.2016.1544," Combinatorial allocation involves assigning bundles of items to agents when the use of money is not allowed. Course allocation is one common application of combinatorial allocation, in which the bundles are schedules of courses and the assignees are students. Existing mechanisms used in practice have been shown to have serious flaws, which lead to allocations that are inefficient, unfair, or both. A recently developed mechanism is attractive in theory but has several features that limit its feasibility for practice. This paper reports on the design and implementation of a new course allocation mechanism, Course Match, that is suitable in practice. To find allocations, Course Match performs a massive parallel heuristic search that solves billions of mixed-integer programs to output an approximate competitive equilibrium in a fake-money economy for courses. Quantitative summary statistics for two semesters of full-scale use at a large business school (the Wharton School of Business, which has about 1,700 students and up to 350 courses in each semester) demonstrate that Course Match is both fair and efficient, a finding reinforced by student surveys showing large gains in satisfaction and perceived fairness."
/doi/10.1287/mnsc.49.3.312.12739," Credit-risk evaluation is a very challenging and important management science problem in the domain of financial analysis. Many classification methods have been suggested in the literature to tackle this problem. Neural networks, especially, have received a lot of attention because of their universal approximation property. However, a major drawback associated with the use of neural networks for decision making is their lack of explanation capability. While they can achieve a high predictive accuracy rate, the reasoning behind how they reach their decisions is not readily available. In this paper, we present the results from analysing three real-life credit-risk data sets using neural network rule extraction techniques. Clarifying the neural network decisions by explanatory rules that capture the learned knowledge embedded in the networks can help the credit-risk manager in explaining why a particular applicant is classified as either bad or good. Furthermore, we also discuss how these rules can be visualized as a decision table in a compact and intuitive graphical format that facilitates easy consultation. It is concluded that neural network rule extraction and decision tables are powerful management tools that allow us to build advanced and userfriendly decision-support systems for credit-risk evaluation."
/doi/10.1287/mnsc.2017.2757," Suppose that a firm in charge of a business ecosystem is a firm in charge of a microeconomy. To achieve the highest growth rate, how open should that economy be? To encourage third-party developers, how long should their intellectual property interests last? We develop a sequential innovation model that addresses the trade-offs inherent in these two decisions: (i) Closing the platform increases the sponsor’s ability to charge for access, while opening the platform increases developer ability to build upon it. (ii) The longer third-party developers retain rights to their innovations, the higher the royalties they and the sponsor earn, but the sooner those developers’ rights expire, the sooner their innovations become a public good upon which other developers can build. Our model allows us to characterize the optimal levels of openness and of intellectual property (IP) duration in a platform ecosystem. We use standard Cobb–Douglas production technologies to derive our results. These findings can inform innovation strategy, choice of organizational form, IP noncompete decisions, and regulation policy. This paper was accepted by Chris Forman, information systems."
