link,abstract
/doi/10.1287/trsc.1120.0442," Airport congestion is a major cause for the large delays that currently affect the air transport industry. These delays have huge cost implications—for the U.S. economy these costs were estimated at $32.9 billion in 2007. In this paper, we present a mixed-integer linear optimization model aimed at assisting airlines in the making of integrated flight scheduling and fleet assignment decisions that take aircraft and passenger delay costs explicitly into account. The objective of the model is to maximize the expected profits of an airline that faces a given origin/destination-based travel demand and operates in congested, slot-constrained airports. Both airline competition and airline cooperation are dealt with in the model, though in a simplified manner. The model was applied to a case study involving the main network of TAP Portugal, which comprises 31 airports and 100 daily flight legs. The results obtained through the model suggest that the Portuguese legacy carrier can improve their expected profits significantly, while diminishing the total number of flights and slightly increasing the passengers' average connecting time. The calculation effort involved in the application of the model even on a desktop computer is small enough to allow its real-time utilization in International Air Transport Association scheduling conferences. These findings clearly indicate that the model is a significant addition to the airline planning toolbox."
/doi/10.1287/mksc.2018.1090," We examine the effect of managerial response on consumer voice in a dynamic quality environment. We argue that the consumer is motivated to write reviews not only because reviews may impact other consumers, but because reviews may impact the management and the quality of the service. We examine this empirically in a scenario in which reviewers receive a credible signal that the service provider is listening. Specifically, we examine the “managerial response” feature allowed by many review platforms. We hypothesize that managerial responses will stimulate reviewing activity and, in particular, will stimulate negative reviews that are seen as more impactful. This effect is further heightened because managers respond more and in more detail to negative reviews. Using a multiple-differences specification, we show that reviewing activity and particularly negative reviewing is indeed stimulated by managerial response. Our specification exploits comparison of the same hotel immediately before and after response initiation and compares a given hotel’s reviewing activity on sites with review response initiation to that on sites that do not allow managerial response. We also explore the mechanism behind the effect using an online experiment. Data and the online appendix are available at https://doi.org/10.1287/mksc.2018.1090 ."
/doi/10.1287/mnsc.2019.3284," Time-series data—measurements of a quantity over time—can be presented as stocks (the quantity at each point in time) or flows (the change in quantity from one point in time to the next). In a series of six experiments, we find that the choice of presenting data as stocks or flows can have a consequential impact on judgments. The same data can lead to positive or negative assessments when presented as stocks versus flows and can engender optimistic or pessimistic forecasts for the future. For example, when employment data from 2007 to 2013 are shown as flows (jobs created or lost), President Obama’s impact on the economy during his first year in office is viewed positively, whereas when the same data are shown as stocks (total jobs), his impact is viewed negatively. The results highlight a challenge that accompanies the growing reliance on data and analytics for decision making within organizations: seemingly benign choices—such as that between two informationally equivalent data presentations—can substantively impact how data are interpreted and used, even though the underlying information is the same. This paper was accepted by Yuval Rottenstreich, decision analysis."
/doi/10.1287/orsc.2021.1447," We hypothesize that employee mobility between organizations will be lower when the organizations’ managers share affiliation ties. We test this idea by examining interorganizational employee mobility between large corporate law practices. We find that a practice area is less likely to hire attorneys from a rival practice area when the leaders of the two practice areas attended the same law school at the same time, our proxy for the presence of an affiliation tie. The negative relationship is stronger for hiring higher-ranked attorneys, and it is driven by practice leaders from the same law school class. Exploiting appointments of new practice leaders, we find a sharp and immediate decline in interorganizational mobility following an appointment that creates an affiliation tie between the leadership of the practice areas. Although we cannot rule out the possibility that job seekers’ preferences drive the results, we conclude that rival managers’ ties deserve further scrutiny because they might limit the outside employment opportunities of their subordinates."
/doi/10.1287/orsc.8.5.489," During the heady revolutionary days of the 1960s, Slater and Bennis (Slater, P. E., W. G. Bennis. 1964. Democracy is inevitable. Harvard Bus. Rev. 42 (2) 51–59.) declared the inevitability of democracy at the workplace. Twenty-five years later, in a retrospection of that article, the authors claimed that they were right (Slater and Bennis [Slater, P. E., W. G. Bennis. 1990. Democracy is inevitable. Harvard Bus. Rev. 68 (5) 167–176.]). Unfortunately, the data do not support their claim (Lawler et al. [Lawler, E. E., S. A. Mohrman, G. E. Ledford. 1992. Employee Involvement and Total Quality Management . Jossey-Bass Publishers, San Francisco.]). Nonetheless, workplace democracy is inevitable. This article argues in favor of the inevitability of participatory management, one form of workplace democracy, on the basis of its coherence to the social philosophical assumptions about human nature that underlie the forms of political arrangements (democracy) and economic arrangements (mixed economy) in the United States. These communitarian philosophical assumptions have been thoroughly argued in the political science and economic literature to be ethically superior to other sets of social philosophical assumptions that underlie authoritarianism and libertarianism. Currently, organization theory is approximately 200 years behind this literature. Persons who experience significant benefits as a result of the central position of “liberty” in the social philosophical assumptions of democracy and capitalism tend to design organizational systems that significantly restrict the liberty of their employees. The current push for more democratic features is coming from organization theorists doing work on corporate culture, total quality management, gainsharing, and other systems of management that encourage decentralization, and from business ethics scholars doing work on the societal accountability of organizations. The very slow rate of evolution to workplace democracy is primarily attributed to the central role of the power elite. Whereas the American political and economic revolutionaries came from within the power elite of their times that is not yet the case for workplace democracy advocates."
/doi/10.1287/opre.2021.2148," Managerial optimization challenges in service industries often entail the need to ensure customer satisfaction. For example, in airplane boarding, the boarding time should be minimized, but to ensure customer satisfaction, the process must not be too stressful for passengers. However, many authors assume that total boarding time minimization and customer satisfaction are complementary goals, even though there is little empirical knowledge on the topic. We challenge this assumption and contend that the discomfort perceived by an individual primarily depends on their personal boarding time, that is, the time spent waiting to be seated, and only somewhat on the total boarding time of all passengers. It is known that letting slow passengers (e.g., passengers with overhead bin luggage) enter the plane first reduces the total boarding time. However, in the theory section of our paper, we show that the average individual boarding time is minimized by applying the contrary procedure, that is, having slow passengers enter last. This policy modestly increases total boarding time but greatly reduces average individual boarding time. Moreover, we propose a new boarding policy that offers the best of both worlds. Thus, if it is true that passengers care greatly about their individual boarding times, then airlines should rethink their policies. To evaluate this and other hypotheses, we conduct an international survey on air passenger preferences with 1,500 participants equally drawn from Germany, Israel, and the United States. In addition to providing some interesting results on flight preferences in general, the research confirms our hypothesis on individual boarding time."
/doi/10.1287/mnsc.2019.3292," We study relationships between parties who have different preferences about how to tailor decisions to changing circumstances. Our model suggests that relational contracts supported by formal contracts may achieve relational adaptation that improves on adaptation decisions achieved by formal or relational contracts alone. Our empirics consider revenue-sharing contracts between movie distributors and an exhibitor. The exhibitor has discretion about whether and when to show a movie, and the parties frequently renegotiate formal contracts after a movie has finished its run. We document that such ex post renegotiation is consistent with the distributor rewarding the exhibitor for adaptation decisions that improve their joint payoffs. This paper was accepted by Joshua Gans, business strategy."
/doi/10.1287/mnsc.2020.3702," We show that, following shocks that change an industry’s competitive environment, firms with more short-term institutional investors experience smaller drops in sales and investment and have better long-term performance than similar firms affected by the shocks. To do so, these firms introduce new products, file more trademarks, intensify their innovation efforts, conduct more diversifying acquisitions, and have higher executive turnover in the aftermath of the shocks. Our findings suggest that firms with more short-term investors adapt better to the new competitive environment. Endogeneity of institutional ownership and other selection problems do not appear to drive our findings. This paper was accepted by Gustavo Manso, finance."
/doi/10.1287/msom.1070.0166," Classical inventory models offer a variety of insights into the optimal way to manage inventories of individual products. However, top managers and industry analysts are often concerned with the aggregate macroscopic view of a firm's inventory rather than with the inventories of individual products. Given that classical inventory models often do not account for many practical considerations that a company's management faces (e.g., competition, industry dynamics, business cycles, the financial state of the company and of the economy, etc.) and that they are derived at the product level and not the firm level, can insights from these models be used to explain the inventory dynamics of entire companies? This exploratory study aims to address this issue using empirical data. We analyze absolute and relative inventories using a quarterly data panel that contains 722 public U.S. companies for the period 1992–2002. We have chosen companies that are not widely diversified and whose business in large part relies on inventory management to concentrate on empirically testing hypotheses derived from a variety of classical inventory models (economic order quantity (EOQ), [ Q , r ], newsvendor, periodic review, etc.). We find empirical evidence that firms operating with more uncertain demand, longer lead times, and higher gross margins have larger inventories. Furthermore, larger companies appear to benefit from economies of scale and therefore have relatively less inventory than smaller companies. We obtain mixed evidence on the relationship between inventory levels and inventory holding costs. We also analyze the breakdown of data into eight segments—oil and gas, electronics, wholesale, retail, machinery, hardware, food, and chemicals—and find that, with a few notable exceptions, our hypotheses are supported within the segments as well. Overall, our results demonstrate that many of the predictions from classical inventory models extend beyond individual products to the aggregate firm level; hence, these models can help with high-level strategic choices in addition to tactical decisions."
/doi/10.1287/mnsc.2020.3579," Product price risk is a potentially important factor for firms’ liquidity management. A natural place to evaluate the impact of this risk on liquidity management is the electricity industry, because producing firms face substantial price volatility in wholesale markets. Empirically, higher volatility of electricity prices leads to an increase in cash holdings, and this effect is robust to instrumenting for price risk using weather volatility. Cash increases more with price risk in firms using inflexible production technologies and those that cannot easily hedge electricity prices, indicating that operating flexibility and hedging are substitutes for liquidity management. This paper was accepted by Karl Diether, finance."
/doi/10.1287/stsc.2021.0137," We examine how mission-oriented grand challenges—formed to address the public sector’s unmet needs through development of new technologies and products for high potential impact—originate and catalyze industry incubation. Our analysis of six prominent cases identifies the incubation process, consisting of identification of unmet needs as a grand challenge, championing and articulation of a mission, leverage of private enterprise, and success or failure of the mission for subsequent industry emergence. The resulting conceptual model highlights key similarities and differences of industry incubation stemming from the public sector’s mission-oriented grand challenges relative to industries triggered by scientific discoveries or unmet user needs where the public sector is not as salient. The analysis reveals successful outcomes are associated with the public sector’s goal setting and carrying out “market functions” pertaining to selection, coordination, and knowledge sharing. We also provide cautions and caveats regarding fault lines that may arise in public-private partnerships."
/doi/10.1287/mnsc.2021.4097," We investigate the optimal portfolio choice problem for an investor who has a utility function of the smooth ambiguity model. We identify necessary and sufficient conditions for a given portfolio to be optimal for such an investor. We define the implied ambiguity of a portfolio as the smallest ambiguity aversion coefficient with which the portfolio is optimal, and the measure of ambiguity perception as the part of the variability in asset returns that can be attributed to the ambiguity. We show that there are one-to-one relations between the implied ambiguity, the Sharpe ratio, and the pricing errors when the portfolio is taken as the pricing portfolio, and that the measure of ambiguity perception is determined by the Sharpe ratio and the alpha. Based on the U.S. stock market data, we assess how ambiguity averse the representative investor is and what types of stocks the investor perceives as having more ambiguous returns than others. This paper was accepted by Manel Baucells, behavioral economics and decision analysis."
/doi/10.1287/mnsc.2016.2558," We develop a rational expectations model in which an issuer purchases credit ratings sequentially, deciding which to disclose to investors. Opacity about contacts between the issuer and rating agencies induces potential asymmetric information about which ratings the issuer obtained. While the equilibrium forces disclosure of ratings when the market knows these have been generated, endogenous uncertainty about whether there are undisclosed ratings can arise and lead to selective disclosure and rating bias. Although investors account for this bias in pricing, selective disclosure makes ratings noisier signals of project value, leading to inefficient investment decisions. Our paper suggests that regulatory disclosure requirements are welfare enhancing. This paper was accepted by Gustavo Manso, finance ."
/doi/10.1287/orsc.1120.0812," I develop the thesis that in related diversified firms, the core business (in my analysis, the largest business) may provide benefits such as scope economies to a related segment, but it may also exert power and constrain the segment to act in its interests in various internal and external transactions. This enables the core business to shift productivity gains toward itself from the segment, which could lead to various inefficiencies within the related diversified firm. Using input/output flow data and a multilevel model with the segment as the unit of analysis, I first show that a segment’s productivity is lower compared with a single-business firm when it shares backward and forward complementarity (i.e., when it shares transactions with common suppliers and customers) with the core business. Correspondingly, I show that as a mirror image, the core business’s productivity is enhanced when the business shares backward and forward complementarity with segments and when segments are backward integrated with it (i.e., when the core business provides outputs to segments). These shifts in productivity and the attendant inefficiencies do not seem to be destroying the entire value from related diversification. Overall, the findings support the argument that the power and influence exerted by the core business—and concomitantly, the subsidization of the core business by related segments—is an important source of costs borne by segments in a related diversified firm."
/doi/10.1287/mnsc.2013.1773," This paper studies how industry peers respond when another firm in the industry is the subject of a hostile takeover attempt. The industry peers cut their capital spending, free cash flows, and cash holdings, and increase their leverage and payouts to shareholders. They also adopt more takeover defenses. The stock price reaction upon announcement of the takeover is positive and larger for peer firms with higher capital spending and higher free cash flows. Before the takeover attempt, the peer firms borrow less and invest more than predicted. Both stock returns and performance improve after the takeover attempt. These results are consistent with the argument that the control threat has important spillover effects for the other firms in the industry. This paper was accepted by Wei Xiong, finance."
/doi/10.1287/mnsc.40.8.984," We develop a model of network growth in the presence of network externalities for the case where a buyer initiates an interorganizational system with its suppliers. In our two-stage model, suppliers joining the network in the first stage can gain economic benefit from increased market share or higher price for the primary product. Suppliers encounter negative externalities since the economic benefit accruing to participating suppliers is less for increasingly larger networks. In the first stage, the buyer may experience initial supplier adoption of the network followed by a “stalling” problem due to negative externalities. In order to overcome this stalling problem, the buyer may find it optimal to subsidize some suppliers' costs to join the network in the second stage. We characterize the buyer's optimal second stage subsidy policy and show the conditions under which the buyer will find it optimal to offer a subsidy. If the suppliers have some positive ex ante expectation of a second stage subsidy, the growth of the network will be retarded in the first stage resulting in suboptimal profits for the buyer."
/doi/10.1287/orsc.1100.0623," Research in strategy has identified and tried to explain four types of rents: monopolistic rents, efficiency rents, quasi rents, and Schumpeterian rents. Building on previous work on political and institutional strategies, we add a fifth type of rent: influence rents. Influence rents are the extra profits earned by a firm because the rules of the game (laws, regulations, and informal rules) are designed or changed to suit it. To aid the analysis of the relationship between institutional context and firm performance and to provide a structure to guide research, we develop a framework with five key components: (a) an identification of the five fundamental problems of a market economy, (b) a typology that describes the five different types of institutions that emerge to solve these problems, (c) the market-ordering mechanisms used by institutions to solve these problems, (d) the common causes of weak institutional performance, and (e) generic strategies used by firms to exploit these weaknesses of an institutional context to enhance firm performance. We highlight potential applications of the framework as well as an illustrative research agenda that can advance the development of theory to explain the emergence and persistence of influence rents."
/doi/10.1287/opre.2020.2068," Sales and operations planning processes are used to align production quantities and customer demand. Two key activities of these processes are demand planning and production planning, which are often assigned to individuals in different departments. Production planning requires accurate demand forecasts from demand planning to be able to choose proper production quantities, but demand planners have to invest effort to create accurate demand forecasts. We study the role of social preferences (altruism, inequality aversion, and competitive pressure) in incentivizing demand planners to invest effort, and we analyze how social preferences interact with monetary incentives. We use a game-theoretic model and laboratory experiments. Our results indicate that social preferences can be used to incentivize demand planners to invest effort and that this effect is anticipated by production planners. The resulting more accurate demand forecasts and adapted production quantities result in higher company profit. We also provide an optimization model for optimally allocating investments to financial incentives and social preference building."
/doi/10.1287/mnsc.2021.3961," This paper contributes to the literature on decision making under multiple probability models by studying a class of variational preferences. These preferences are defined in terms of Fréchet mean utility functionals, which are based on the Wasserstein metric in the space of probability models. In order to produce a measure that is the “closest” to all probability models in the given set, we find the barycenter of the set. We derive explicit expressions for the Fréchet–Wasserstein mean utility functionals and show that they can be expressed in terms of an expansion that provides a tractable link between risk aversion and ambiguity aversion. The proposed utility functionals are illustrated in terms of two applications. The first application allows us to define the social discount rate under model uncertainty. In the second application, the functionals are used in risk securitization. The barycenter in this case can be interpreted as the model that maximizes the probability that different decision makers will agree on, which could be useful for designing and pricing a catastrophe bond. This paper was accepted by Manel Baucells, decision analysis."
/doi/10.1287/inte.2020.1044," Improving airport collaborative decision making is at the heart of airport operations centers (APOCs) recently established in several major European airports. In this paper, we describe a project commissioned by Eurocontrol, the organization in charge of the safety and seamless flow of European air traffic. The project’s goal was to examine the opportunities offered by the colocation and real-time data sharing in the APOC at London’s Heathrow airport, arguably the most advanced of its type in Europe. We developed and implemented a pilot study of a real-time data-sharing and collaborative decision-making process, selected to improve the efficiency of Heathrow’s operations. In this paper, we describe the process of how we chose the subject of the pilot, namely the improvement of transfer-passenger flows through the airport, and how we helped Heathrow move from its existing legacy system for managing passenger flows to an advanced machine learning–based approach using real-time inputs. The system, which is now in operation at Heathrow, can predict which passengers are likely to miss their connecting flights, reducing the likelihood that departures will incur delays while waiting for delayed passengers. This can be done by off-loading passengers in advance, by expediting passengers through the airport, or by modifying the departure times of aircraft in advance. By aggregating estimated passenger arrival time at various points throughout the airport, the system also improves passenger experiences at the immigration and security desks by enabling modifications to staffing levels in advance of expected surges in arrivals. The nine-stage framework we present here can support the development and implementation of other real-time, data-driven systems. To the best of our knowledge, the proposed system is the first to use machine learning to model passenger flows in an airport."
/doi/10.1287/isre.2020.0921," The mobile applications (apps) market is one of the most successful software markets. As the platform grows rapidly, with millions of apps and billions of users, search costs are increasing tremendously. The challenge is how app developers can target the right users with their apps and how consumers can find the apps that fit their needs. Cross-promotion, advertising a mobile app (target app) in another app (source app), is introduced as a new app-promotion framework to alleviate the issue of search costs. In this paper, we model source app user behaviors (downloads and postdownload usages) with respect to different target apps in cross-promotion campaigns. We construct a novel app similarity measure using latent Dirichlet allocation topic modeling on apps’ production descriptions and then analyze how the similarity between the source and target apps influences users’ app download and usage decisions. To estimate the model, we use a unique data set from a large-scale random matching experiment conducted by a major mobile advertising company in Korea. The empirical results show that consumers prefer more diversified apps when they are making download decisions compared with their usage decisions, which is supported by the psychology literature on people’s variety-seeking behavior. Lastly, we propose an app-matching system based on machine-learning models (on app download and usage prediction) and generalized deferred acceptance algorithms. The simulation results show that app analytics capability is essential in building accurate prediction models and in increasing ad effectiveness of cross-promotion campaigns and that, at the expense of privacy, individual user data can further improve the matching performance. This paper has implications on the trade-off between utility and privacy in the growing mobile economy."
/doi/10.1287/isre.2021.0993," The prevalence of consumers sharing their purchases on social media platforms (e.g., Instagram and Pinterest) and the use of this information by potential future consumers have substantial implications for online retailing. In this study, we examine how product characteristics and the type of information provider jointly impact purchase decisions in a social network setting. We first propose an analytical observational learning framework integrating the impact of product differentiation and social ties. Then, we use two experimental studies to validate our analytical results and provide additional insights. Our key findings are that the effect of learning from strangers is stronger for vertically differentiated products than for horizontally differentiated products. However, the effect of learning from friends does not depend on whether the underlying product is horizontally or vertically differentiated. What is more interesting is the nuanced role of social ties: For horizontally differentiated products, the effect of learning increases with the strength of social ties. In addition, contact-based tie strength is more important than structure-based tie strength in accelerating observational learning. These findings provide motivation for online retailers to generate alternative strategies for increasing product sales through social networks. For example, online retailers offering horizontally differentiated products have strong incentives to cooperate with social media platforms (e.g., Instagram and Pinterest) in encouraging customers to share their purchase information."
/doi/10.1287/isre.1100.0302," Using agent-based simulation experiments, we investigate the outcome of SAs between two smaller online search engine companies in competition with a dominant market leader in settings where an advertiser's decision making is the consequence of a combination of NI (e.g., an individual's willingness to follow others' decisions) and IP. In particular, we focus on a context in which the combined search engine company competes with a market leader holding a larger share of the market than the two runner-up “underdogs” combined. Our results indicate that, with the presence of NI and cascading effects, an alliance with “only” 35%–40% combined market share could compete with a leader whose market share, at the time of an alliance, is 60%–65%. Although important, size alone might be insufficient to build the market as suggested by the “vanilla” network effect theory. Another noteworthy finding is that a nonlinear association exists between NI and an alliance outcome; the combined runner-up companies have the best chance of success when the extent of NI is midrange, rather than on the high or low end of continuum. Contrary to the conventional view, this finding might also stimulate discussions among network science researchers. Furthermore, our results suggest that NI substantially moderates the relationship between the combined market share at the time of an alliance and the likelihood of resulting alliance success."
/doi/10.1287/orsc.1050.0168," Organization design in its verb form is explored through a study of the design practices of a major contemporary architect, Frank O. Gehry, and his firm, Gehry Partners, LLP. Through four case studies, we explore how the organization design of his architectural projects is an outcome of Gehry Partner’s design gestalt. We argue that this design gestalt is a primary source of their organization designing and is composed of an architectural vision, the tight coupling of multiple representation technologies, and a commitment to a collaborative process of design and construction. These elements of design together form a holistic, organizing pattern—their design gestalt—that is evident in all of Gehry Partners projects, both their buildings and their organizational forms. We offer three characteristics of organization designing—focus on form giving, relation to environment, and temporality. We argue that developing a design gestalt and strengthening the capacity for organization designing is crucial for firms in our increasingly knowledge- and experience-based economy."
/doi/10.1287/mksc.1120.0724," Firms that sell via a direct channel and via indirect channels have to decide whether to allow third-party sellers to use trademarked brand names of products in their advertising. This question has been particularly controversial for advertising on search engines. In June 2009, Google started allowing any third-party reseller of a product to use a trademark such as “DoubleTree” in the text of its ad, even if the reseller did not have the trademark holder's permission. We study the effects of this change empirically within the hotel industry. We find some evidence that allowing third-party sellers to use a trademark in their online search advertising weakly reduced the likelihood of a consumer clicking on a trademark holder's paid search ads. However, the decrease in paid clicks was outweighed by a large increase in consumers clicking on the unpaid links to the hotelier's website within the main search results. Our evidence shows that when a third-party seller focuses on a trademarked brand in its ads, the ads become less distinct, and customers are more likely to ignore the advertised offers and buy from the direct channel."
